client_id,ds,age,gender,annual_income,credit_score,debt_to_income_ratio,loan_amount,vehicle_value,down_payment,vehicle_type,vehicle_year,annual_mileage,driving_history_accidents,location_risk,loan_term_months,interest_rate,payment_history_late,insurance_coverage_level,is_high_risk
Client_120,2023-04-15,36.3,female,52143.02,586,0.36,66947.03,95918.31,14296.27,luxury,2015,28532.0,0,urban_high,60,5.52,1,comprehensive,1
Client_120,2023-04-16,65.3,male,31961.64,537,0.49,16533.77,20569.89,3518.76,luxury,2019,7590.0,3,urban_high,72,4.71,1,comprehensive,1
Client_120,2023-04-17,22.3,male,62996.18,538,0.13,21425.24,31093.14,9017.18,SUV,2010,27649.0,0,rural,84,7.89,0,basic,0
Client_120,2023-04-18,18.3,female,25216.79,424,0.41,29589.58,35475.29,3865.3,sedan,2019,21760.0,2,urban_low,60,5.41,1,basic,1
Client_120,2023-04-19,37.3,male,26889.74,548,0.49,46875.66,65254.71,17623.66,sports,2016,16394.0,2,urban_low,48,8.13,1,comprehensive,1
Client_120,2023-04-20,46.3,female,80827.58,671,0.33,14106.72,19961.11,1811.57,truck,2015,25856.0,0,rural,84,4.59,0,basic,0
Client_120,2023-04-21,25.3,male,48243.78,486,0.41,66216.84,93240.26,22096.9,luxury,2024,26357.0,5,urban_high,48,14.3,1,basic,1
Client_120,2023-04-22,33.3,male,86142.71,605,0.15,85259.87,110382.72,7570.9,sports,2010,27475.0,1,urban_high,72,5.55,0,basic,1
Client_120,2023-04-23,30.3,female,20966.49,449,0.59,42036.79,50594.86,3320.27,sedan,2022,23287.0,3,rural,36,7.62,0,basic,1
Client_120,2023-04-24,70.3,female,32315.68,619,0.54,76258.23,95456.82,22576.27,sports,2022,13879.0,0,rural,72,9.89,0,comprehensive,0
Client_120,2023-04-25,57.3,female,41675.87,673,0.55,67869.82,80951.47,10441.71,truck,2010,7814.0,3,urban_low,48,13.82,0,basic,1
Client_120,2023-04-26,25.3,female,33917.31,511,0.56,45517.87,65642.52,7313.49,luxury,2011,11763.0,5,rural,84,5.36,1,basic,1
Client_120,2023-04-27,28.3,female,39223.56,557,0.53,65578.39,84697.69,21043.42,truck,2011,11886.0,1,urban_high,36,14.04,0,comprehensive,1
Client_120,2023-04-28,52.3,male,57784.12,673,0.33,57571.45,70116.58,6385.41,truck,2021,18269.0,0,rural,48,11.52,1,comprehensive,0
Client_120,2023-04-29,39.3,female,173682.61,850,0.37,29008.41,34590.53,7608.02,luxury,2019,14374.0,5,urban_low,48,14.21,1,basic,1
Client_120,2023-04-30,24.3,female,48474.05,532,0.47,55224.15,81986.95,8722.35,luxury,2017,15326.0,4,urban_high,72,14.73,0,comprehensive,1
Client_120,2023-05-01,63.3,female,51194.15,701,0.56,81401.6,97609.2,28450.6,sports,2011,22686.0,4,urban_high,36,11.25,0,basic,1
Client_120,2023-05-02,52.3,female,72283.77,730,0.22,85737.92,112707.35,9135.4,sedan,2017,27535.0,3,rural,36,10.98,0,comprehensive,0
Client_120,2023-05-03,63.3,male,18761.02,539,0.32,62832.24,69385.28,15031.03,sedan,2010,16865.0,2,urban_low,36,7.57,0,comprehensive,1
Client_120,2023-05-04,29.3,female,18305.33,489,0.45,87703.07,117630.51,27556.19,luxury,2020,11202.0,2,urban_low,36,9.8,0,basic,1
Client_120,2023-05-05,57.3,male,22520.09,606,0.33,10260.01,15283.77,4404.05,luxury,2023,21263.0,0,urban_high,84,4.16,0,basic,0
Client_120,2023-05-06,32.3,female,79387.51,722,0.29,82376.39,122940.61,11645.5,luxury,2023,14927.0,1,urban_high,36,8.68,0,comprehensive,0
Client_120,2023-05-07,69.3,female,145195.62,850,0.21,84711.32,95240.7,20627.94,SUV,2023,24471.0,5,rural,60,11.51,1,comprehensive,1
Client_120,2023-05-08,68.3,female,74355.82,770,0.31,47468.31,68351.37,20156.22,SUV,2022,23949.0,0,urban_low,48,14.07,0,basic,0
Client_120,2023-05-09,25.4,male,128711.26,846,0.13,69882.76,99147.82,21481.07,luxury,2012,6030.0,4,urban_high,36,12.63,1,comprehensive,1
Client_120,2023-05-10,32.4,female,23280.35,560,0.4,80092.63,93657.86,17371.1,SUV,2021,18816.0,1,urban_low,72,12.78,1,basic,1
Client_120,2023-05-11,27.4,male,114000.76,778,0.22,99027.45,144988.04,29408.84,luxury,2014,7150.0,4,urban_low,72,5.2,1,basic,1
Client_120,2023-05-12,55.4,female,75796.35,806,0.37,45608.36,58763.67,14897.83,sports,2019,8979.0,3,rural,84,13.09,1,comprehensive,1
Client_120,2023-05-13,29.4,female,106633.68,745,0.35,69598.61,102298.89,19204.46,sedan,2012,14180.0,0,rural,84,6.3,1,basic,0
Client_120,2023-05-14,33.4,female,27286.53,337,0.4,14746.05,18439.59,1191.6,SUV,2017,28913.0,4,urban_low,84,12.84,0,basic,1
Client_120,2023-05-15,58.4,female,18094.35,528,0.56,20540.62,30052.08,7982.9,sedan,2020,24858.0,5,rural,72,11.88,1,comprehensive,1
Client_120,2023-05-16,62.4,male,29666.57,538,0.57,18392.11,23047.32,5197.03,sports,2010,16562.0,3,urban_low,72,6.41,1,comprehensive,1
Client_120,2023-05-17,20.4,male,27528.07,458,0.4,54916.38,61711.5,14966.85,SUV,2022,9773.0,2,rural,84,14.49,1,comprehensive,0
Client_120,2023-05-18,23.4,male,31387.64,557,0.43,70318.15,89752.96,19025.68,SUV,2020,13628.0,1,rural,36,14.97,0,comprehensive,1
Client_120,2023-05-19,39.4,female,19520.38,480,0.43,12403.88,16566.6,3242.58,luxury,2011,17065.0,4,urban_high,72,12.49,1,basic,1
Client_120,2023-05-20,27.4,male,33846.11,437,0.46,53230.71,79591.42,15402.48,luxury,2021,12742.0,2,urban_high,72,6.35,1,comprehensive,1
Client_120,2023-05-21,55.4,male,88618.29,839,0.27,62618.79,86072.25,17034.66,sedan,2015,18745.0,3,rural,36,13.94,1,comprehensive,1
Client_120,2023-05-22,56.4,male,58402.58,793,0.48,47402.6,68166.42,14062.9,sports,2011,7604.0,1,urban_low,84,9.65,1,comprehensive,1
Client_120,2023-05-23,39.4,female,79507.15,678,0.28,72256.21,95041.04,15760.01,sedan,2022,7913.0,4,rural,84,12.1,0,basic,0
Client_120,2023-05-24,18.4,male,44987.81,542,0.42,16156.57,20385.84,4051.93,truck,2024,27947.0,1,rural,36,12.56,0,comprehensive,1
Client_120,2023-05-25,24.4,female,145131.35,850,0.22,62880.22,70181.49,13711.23,truck,2024,6951.0,0,rural,36,12.04,1,comprehensive,0
Client_120,2023-05-26,49.4,female,31293.05,583,0.59,38998.57,48517.69,6181.91,truck,2017,29995.0,5,rural,36,8.37,0,basic,1
Client_120,2023-05-27,26.4,female,28696.28,471,0.55,86504.75,126187.49,19211.0,SUV,2022,13456.0,5,urban_high,60,6.18,1,comprehensive,1
Client_120,2023-05-28,36.4,female,58826.71,635,0.49,37413.59,47221.08,7669.33,sedan,2019,8842.0,1,rural,72,11.92,0,basic,0
Client_120,2023-05-29,21.4,male,54815.87,585,0.54,28854.11,37810.05,6254.75,sedan,2011,18862.0,2,urban_high,84,14.69,0,basic,1
Client_120,2023-05-30,45.4,female,140360.33,850,0.4,47617.13,60101.21,9490.04,luxury,2017,23807.0,2,urban_low,36,7.89,1,comprehensive,0
Client_120,2023-05-31,45.4,male,118493.96,805,0.14,12683.64,16720.54,3776.27,luxury,2010,11243.0,5,urban_low,72,9.86,1,comprehensive,1
Client_120,2023-06-01,36.4,male,20786.9,531,0.56,42435.14,49367.53,12526.68,SUV,2014,11583.0,5,rural,84,14.5,1,basic,1
Client_120,2023-06-02,37.4,male,30382.83,411,0.59,87298.68,106108.36,5675.41,sedan,2024,9037.0,5,urban_low,84,5.75,1,comprehensive,1
Client_120,2023-06-03,29.4,male,59593.88,521,0.56,22575.49,28701.93,3322.31,truck,2023,8395.0,1,urban_high,72,8.37,0,basic,0
Client_120,2023-06-04,18.4,female,56990.78,593,0.37,81658.88,95810.41,13930.24,sedan,2024,8250.0,2,urban_high,60,6.73,1,basic,0
Client_120,2023-06-05,24.4,female,82326.62,625,0.29,74456.44,102423.84,20361.97,sedan,2013,26694.0,1,urban_low,48,10.09,0,basic,0
Client_120,2023-06-06,47.4,male,67458.52,751,0.34,16296.54,21717.24,3383.38,SUV,2013,24024.0,5,urban_high,72,7.25,0,basic,1
Client_120,2023-06-07,53.4,female,38283.56,645,0.57,59684.33,72041.58,6608.76,sports,2015,22607.0,3,urban_high,84,10.83,1,basic,1
Client_120,2023-06-08,47.4,male,23260.43,517,0.37,62339.41,89889.52,4994.55,truck,2015,20894.0,4,urban_high,36,10.92,1,basic,1
Client_120,2023-06-09,66.4,male,31400.12,670,0.38,24365.48,32485.85,5637.12,truck,2015,28343.0,2,rural,84,13.62,0,comprehensive,0
Client_120,2023-06-10,25.4,male,109229.91,779,0.13,16291.78,18050.44,3210.02,sports,2020,6980.0,5,rural,60,7.22,0,comprehensive,0
Client_120,2023-06-11,50.4,male,121618.8,850,0.37,97835.89,120379.98,18425.72,sedan,2023,24822.0,5,urban_high,48,14.46,1,basic,1
Client_120,2023-06-12,47.4,female,64456.99,786,0.15,78866.16,97730.89,22989.87,sports,2018,22592.0,0,rural,84,8.8,1,comprehensive,0
Client_120,2023-06-13,18.4,male,33251.57,542,0.37,77680.31,105798.61,26588.52,luxury,2023,14085.0,0,urban_high,36,14.11,1,basic,0
Client_120,2023-06-14,69.4,male,37266.68,670,0.36,22940.86,28860.38,2647.13,truck,2019,5904.0,0,urban_low,84,10.64,0,comprehensive,0
Client_120,2023-06-15,70.5,female,27812.15,570,0.53,90747.41,125901.52,33240.46,sedan,2021,29715.0,3,urban_high,48,4.86,1,basic,1
Client_120,2023-06-16,65.5,male,69281.63,687,0.15,61650.38,75886.08,13842.76,sedan,2019,19500.0,4,rural,60,6.58,1,comprehensive,0
Client_120,2023-06-17,63.5,male,32671.95,536,0.59,55041.18,69940.07,12974.09,SUV,2019,22943.0,3,rural,60,7.63,1,basic,1
Client_120,2023-06-18,45.5,female,23552.51,447,0.36,85453.08,123347.03,12848.64,SUV,2019,10095.0,3,urban_low,48,4.42,1,basic,1
Client_120,2023-06-19,44.5,female,126718.27,850,0.13,92235.46,119689.71,19281.6,truck,2017,23623.0,1,rural,36,14.92,1,comprehensive,1
Client_120,2023-06-20,56.5,female,24113.25,588,0.49,64907.77,72651.8,14578.8,sports,2015,11284.0,2,urban_low,72,4.64,1,comprehensive,1
Client_120,2023-06-21,29.5,male,97598.27,771,0.36,83647.33,96553.87,14421.47,sedan,2021,9076.0,4,rural,60,11.7,0,basic,0
Client_120,2023-06-22,59.5,female,56609.27,686,0.44,94637.54,111866.38,24067.36,sports,2022,15570.0,4,urban_high,48,10.33,0,basic,1
Client_120,2023-06-23,29.5,male,79303.93,779,0.17,15927.91,21406.75,4507.41,truck,2010,28396.0,2,urban_low,48,9.5,0,comprehensive,1
Client_120,2023-06-24,49.5,female,92704.38,735,0.19,61697.85,89826.02,13067.17,truck,2020,14050.0,2,rural,84,9.11,1,basic,1
Client_120,2023-06-25,40.5,female,20063.74,482,0.45,57232.74,77606.18,14540.63,sedan,2016,18409.0,2,urban_high,72,9.27,0,comprehensive,0
Client_120,2023-06-26,34.5,female,35171.32,519,0.41,64476.94,96231.16,25922.56,SUV,2020,26380.0,3,urban_low,60,5.13,1,comprehensive,1
Client_120,2023-06-27,23.5,male,46718.02,495,0.59,59745.23,73055.0,21733.7,sedan,2012,26999.0,2,urban_low,36,14.59,1,basic,1
Client_120,2023-06-28,31.5,female,53356.38,483,0.34,40464.07,56896.89,5703.33,SUV,2019,28542.0,3,rural,48,4.19,0,comprehensive,1
Client_120,2023-06-29,67.5,male,38251.28,577,0.45,27752.74,40563.49,11084.14,truck,2021,22215.0,1,rural,36,11.75,0,comprehensive,0
Client_120,2023-06-30,54.5,female,38656.24,683,0.31,36559.96,54521.26,15289.8,sedan,2011,20054.0,1,rural,60,13.22,0,comprehensive,1
Client_120,2023-07-01,33.5,male,46350.02,547,0.49,98579.67,131197.39,24168.22,sedan,2021,24852.0,5,urban_low,36,6.18,1,basic,1
Client_120,2023-07-02,58.5,female,35387.44,582,0.55,59302.89,74141.86,16463.57,sedan,2020,19579.0,3,urban_low,60,11.07,1,comprehensive,0
Client_120,2023-07-03,64.5,male,29963.17,668,0.5,63194.9,85252.37,19477.35,truck,2023,15813.0,3,urban_low,84,11.08,0,basic,1
Client_120,2023-07-04,33.5,female,55870.39,503,0.56,41156.51,59311.69,3515.76,sports,2013,11295.0,3,urban_low,72,13.88,0,comprehensive,1
Client_120,2023-07-05,20.5,male,16834.93,422,0.41,50599.53,68925.3,12806.34,sedan,2012,15944.0,0,rural,72,11.75,1,basic,1
Client_120,2023-07-06,21.5,female,27710.92,476,0.41,76399.56,88025.11,8783.57,truck,2022,28729.0,0,urban_low,48,14.56,0,comprehensive,1
Client_120,2023-07-07,33.5,female,67511.59,713,0.12,44428.94,50807.08,14541.89,sedan,2019,29943.0,0,urban_low,36,14.19,1,basic,0
Client_120,2023-07-08,65.5,female,387599.4,850,0.31,52119.09,75981.46,18473.31,sedan,2018,20515.0,1,urban_high,60,6.1,1,comprehensive,1
Client_120,2023-07-09,27.5,male,48137.71,536,0.57,56160.39,68143.08,12344.87,sports,2011,18946.0,4,rural,72,7.61,0,basic,1
Client_120,2023-07-10,36.5,female,35447.22,461,0.57,31881.47,43674.77,12853.48,sedan,2012,12760.0,2,rural,60,7.78,0,basic,0
Client_120,2023-07-11,34.5,female,74559.26,553,0.13,53133.27,61257.63,17605.63,sedan,2014,27850.0,3,urban_high,84,12.07,0,comprehensive,1
Client_120,2023-07-12,66.5,male,29370.45,571,0.47,47280.07,67920.96,5564.76,sedan,2016,24225.0,4,rural,36,6.89,0,comprehensive,1
Client_120,2023-07-13,42.5,male,17734.27,469,0.6,29589.15,44345.21,4794.76,sedan,2017,17500.0,1,rural,84,12.97,1,comprehensive,1
Client_120,2023-07-14,18.5,male,58915.64,542,0.31,94183.09,122854.65,19124.32,truck,2016,5708.0,2,urban_high,36,7.06,1,comprehensive,1
Client_120,2023-07-15,58.5,male,46728.5,690,0.55,74486.15,109510.78,9601.54,sports,2012,7333.0,3,urban_high,72,11.07,0,comprehensive,0
Client_120,2023-07-16,52.5,female,64568.03,754,0.21,71741.75,100678.23,13305.65,luxury,2020,7600.0,5,urban_high,72,4.16,1,comprehensive,0
Client_120,2023-07-17,69.5,male,88047.41,831,0.25,63099.7,82522.01,12600.57,sedan,2019,6193.0,0,urban_low,84,7.78,0,basic,0
Client_120,2023-07-18,23.5,male,25621.72,444,0.57,50158.22,70202.42,6079.74,sports,2013,28285.0,1,urban_low,84,5.37,1,basic,0
Client_120,2023-07-19,19.5,male,34320.93,457,0.32,78353.67,100637.41,16043.48,luxury,2018,19383.0,5,urban_low,48,4.46,1,comprehensive,1
Client_121,2023-01-01,55.0,female,79341.2,792,0.14,80588.91,101604.19,20477.06,SUV,2014,7409.0,1,rural,72,11.7,0,comprehensive,1
Client_121,2023-01-02,60.0,female,23909.83,560,0.42,89148.72,114950.56,20614.37,sports,2014,28860.0,2,rural,48,5.66,0,comprehensive,0
Client_121,2023-01-03,61.0,male,32556.49,623,0.31,16292.01,24340.06,2733.47,sedan,2022,6565.0,5,rural,36,12.48,0,comprehensive,1
Client_121,2023-01-04,25.0,female,38355.84,442,0.37,58653.86,69631.31,6137.8,luxury,2023,27258.0,4,rural,84,6.77,1,comprehensive,1
Client_121,2023-01-05,57.0,female,83656.69,789,0.17,84902.93,97347.49,17503.06,sports,2024,10694.0,2,urban_low,36,8.79,0,comprehensive,1
Client_121,2023-01-06,49.0,female,63516.13,579,0.33,13175.75,18521.52,5130.61,luxury,2010,26068.0,2,rural,60,13.5,1,comprehensive,1
Client_121,2023-01-07,66.0,female,30099.55,591,0.32,61504.94,90964.33,17766.97,luxury,2024,25119.0,4,rural,48,13.9,1,basic,1
Client_121,2023-01-08,60.0,female,81870.24,818,0.4,56597.34,74551.14,5565.8,sedan,2011,23150.0,0,urban_low,36,13.85,1,basic,0
Client_121,2023-01-09,22.0,male,28313.12,473,0.59,30391.08,36594.42,5811.54,truck,2023,5445.0,3,rural,72,7.88,0,basic,1
Client_121,2023-01-10,58.0,male,27521.0,635,0.37,87726.22,107165.07,6483.52,sports,2018,15136.0,2,urban_low,84,9.91,0,comprehensive,0
Client_121,2023-01-11,64.0,female,37759.24,482,0.55,58300.63,69502.79,14434.19,luxury,2021,22912.0,3,urban_low,60,5.77,0,comprehensive,1
Client_121,2023-01-12,50.0,male,139963.28,850,0.3,53166.97,62610.54,14005.05,sports,2010,23167.0,1,rural,48,10.96,0,basic,1
Client_121,2023-01-13,25.0,male,26485.35,441,0.32,50533.74,59721.77,17023.85,sedan,2022,7732.0,2,rural,72,6.93,0,basic,1
Client_121,2023-01-14,40.0,male,52890.04,650,0.51,11440.85,16841.08,3614.57,truck,2012,22242.0,0,urban_high,60,11.15,0,basic,0
Client_121,2023-01-15,39.0,female,91938.87,704,0.2,32694.97,38285.94,4558.69,luxury,2019,7851.0,5,urban_low,84,10.93,0,basic,0
Client_121,2023-01-16,47.0,male,47734.68,595,0.56,24579.84,29048.47,3549.41,luxury,2020,10852.0,3,urban_low,72,13.16,1,comprehensive,1
Client_121,2023-01-17,22.0,male,70377.23,609,0.25,55916.0,72793.41,17267.0,truck,2021,24219.0,5,urban_high,84,13.99,1,basic,0
Client_121,2023-01-18,23.0,male,49231.25,477,0.56,12238.37,14274.7,3883.99,luxury,2022,5006.0,4,urban_low,48,8.33,0,comprehensive,1
Client_121,2023-01-19,18.0,female,40247.97,563,0.36,95285.47,105009.83,21085.33,sedan,2014,15102.0,0,rural,84,7.42,1,comprehensive,0
Client_121,2023-01-20,46.1,male,75069.63,701,0.15,99963.4,141268.08,30454.61,truck,2013,21025.0,0,rural,60,11.24,1,basic,1
Client_121,2023-01-21,25.1,female,41220.32,529,0.58,52230.83,69679.5,13550.78,sports,2018,15691.0,5,rural,48,9.32,1,comprehensive,1
Client_121,2023-01-22,49.1,male,32921.18,571,0.36,75973.56,96424.37,21900.05,luxury,2019,17102.0,5,urban_high,48,12.34,0,basic,1
Client_121,2023-01-23,65.1,male,49436.71,698,0.44,45463.24,54377.4,12036.31,truck,2012,6670.0,4,urban_low,84,10.77,1,comprehensive,1
Client_121,2023-01-24,66.1,male,91153.79,843,0.36,24741.11,33672.81,2944.35,luxury,2018,21481.0,1,urban_high,60,12.69,1,comprehensive,1
Client_121,2023-01-25,21.1,male,14167.3,411,0.49,77050.62,100833.56,10350.32,truck,2022,17764.0,1,urban_high,84,4.34,0,comprehensive,1
Client_121,2023-01-26,53.1,female,38823.02,592,0.58,76222.29,113248.49,29162.98,luxury,2010,15078.0,2,urban_low,72,10.41,0,basic,1
Client_121,2023-01-27,46.1,male,73827.46,753,0.38,68080.42,95793.61,28186.66,sedan,2024,22087.0,1,rural,84,4.33,0,basic,0
Client_121,2023-01-28,62.1,male,72075.15,720,0.28,48114.84,58486.81,5369.9,truck,2020,16123.0,0,urban_high,36,9.68,0,comprehensive,0
Client_121,2023-01-29,37.1,female,148285.58,850,0.33,61807.56,76457.12,10591.53,truck,2012,26708.0,3,urban_high,36,14.27,0,basic,1
Client_121,2023-01-30,68.1,female,60882.58,705,0.13,57009.04,66102.58,12645.04,truck,2017,18471.0,0,urban_high,48,10.74,1,comprehensive,0
Client_121,2023-01-31,36.1,female,56884.43,634,0.57,98977.68,142395.57,26863.56,sports,2015,23092.0,5,rural,72,10.03,0,comprehensive,1
Client_121,2023-02-01,45.1,male,94316.29,737,0.28,58343.52,84172.27,16137.87,truck,2020,20158.0,1,urban_low,84,5.06,0,comprehensive,1
Client_121,2023-02-02,40.1,female,36263.94,588,0.58,83232.22,113998.08,28231.44,sports,2013,8527.0,2,urban_low,60,7.3,0,basic,1
Client_121,2023-02-03,35.1,female,47635.74,607,0.42,29417.7,39658.29,3306.13,luxury,2022,21014.0,5,urban_low,48,7.08,0,comprehensive,1
Client_121,2023-02-04,26.1,male,21868.49,467,0.45,38268.01,51378.95,10661.51,truck,2018,19455.0,0,rural,84,5.2,1,comprehensive,1
Client_121,2023-02-05,56.1,male,41681.7,645,0.52,81413.27,115140.07,15105.37,sedan,2023,27891.0,5,rural,84,8.42,0,basic,1
Client_121,2023-02-06,51.1,male,21144.47,556,0.46,15166.11,17989.28,4311.57,sedan,2019,13873.0,1,rural,60,8.44,1,comprehensive,1
Client_121,2023-02-07,20.1,male,54571.19,605,0.51,66533.11,78787.18,15346.24,sedan,2024,10980.0,4,rural,36,4.21,0,basic,1
Client_121,2023-02-08,50.1,male,62231.2,639,0.23,61431.98,80819.79,12347.77,SUV,2020,23507.0,4,urban_high,72,8.33,1,basic,1
Client_121,2023-02-09,39.1,female,53189.91,530,0.53,58261.63,71014.26,7589.6,sports,2013,13271.0,2,urban_low,48,11.72,1,comprehensive,0
Client_121,2023-02-10,54.1,female,38764.74,545,0.36,49541.61,57182.87,7303.66,sports,2011,14683.0,4,urban_low,36,5.22,1,comprehensive,1
Client_121,2023-02-11,41.1,male,28273.34,534,0.53,32178.75,38022.58,5588.31,sedan,2011,23562.0,3,urban_low,60,9.8,1,comprehensive,1
Client_121,2023-02-12,39.1,female,41923.55,590,0.45,58855.94,83996.91,5842.21,sedan,2017,12861.0,3,rural,84,11.08,1,comprehensive,1
Client_121,2023-02-13,57.1,female,47609.37,582,0.37,73194.38,93341.12,27856.09,luxury,2014,8997.0,5,urban_high,72,8.88,1,basic,1
Client_121,2023-02-14,48.1,male,66051.79,708,0.3,39638.82,49062.38,10740.62,SUV,2015,25493.0,4,urban_low,48,6.3,0,comprehensive,0
Client_121,2023-02-15,67.1,male,32020.09,652,0.44,29969.25,41414.84,9829.18,sedan,2023,13238.0,4,urban_high,36,6.64,1,basic,0
Client_121,2023-02-16,27.1,female,88822.4,662,0.28,86367.6,113105.64,28602.29,luxury,2014,23628.0,2,rural,36,5.16,0,basic,1
Client_121,2023-02-17,19.1,female,64785.15,577,0.23,68538.17,100266.64,9892.17,SUV,2010,28476.0,5,urban_low,36,10.07,0,comprehensive,1
Client_121,2023-02-18,18.1,male,56211.1,547,0.34,75626.42,108614.34,31407.67,truck,2024,27318.0,4,rural,60,8.74,0,comprehensive,1
Client_121,2023-02-19,51.1,male,40613.72,506,0.47,42269.27,51115.72,9945.64,sedan,2022,24011.0,2,urban_high,72,4.33,1,comprehensive,1
Client_121,2023-02-20,70.1,female,37804.17,588,0.37,53389.04,71271.84,12757.75,luxury,2016,5254.0,0,urban_high,84,8.16,0,basic,1
Client_121,2023-02-21,63.1,female,56890.05,692,0.37,35147.28,41216.68,5675.23,truck,2024,20855.0,0,urban_low,84,11.57,0,basic,0
Client_121,2023-02-22,23.1,male,156540.98,850,0.11,12360.14,17878.27,3456.89,sedan,2019,21039.0,4,rural,72,6.84,0,basic,1
Client_121,2023-02-23,64.1,female,49897.7,709,0.37,54505.38,80360.07,15904.35,truck,2024,8726.0,4,urban_high,72,13.64,0,comprehensive,1
Client_121,2023-02-24,48.1,male,81029.42,710,0.11,23024.74,30728.48,3895.66,sedan,2016,6002.0,4,urban_high,72,14.1,0,basic,0
Client_121,2023-02-25,32.2,female,40510.7,515,0.32,58732.7,79430.07,20918.79,sedan,2015,20835.0,4,urban_high,72,6.97,0,basic,0
Client_121,2023-02-26,36.2,male,71663.25,626,0.26,40755.18,52065.48,13906.23,sports,2017,6700.0,4,urban_high,84,9.44,1,comprehensive,0
Client_121,2023-02-27,51.2,female,25390.36,551,0.38,47375.96,58942.44,15776.55,luxury,2022,21113.0,3,urban_high,72,7.09,0,comprehensive,0
Client_121,2023-02-28,61.2,male,57654.57,710,0.45,59704.85,87299.74,8017.41,SUV,2024,18758.0,3,urban_low,48,14.26,1,basic,1
Client_121,2023-03-01,42.2,female,66857.33,605,0.37,18973.37,28031.58,3697.14,truck,2016,19138.0,1,urban_high,48,11.06,1,basic,0
Client_121,2023-03-02,44.2,male,71278.59,750,0.25,73243.99,100702.96,20519.44,sports,2024,28317.0,1,urban_low,36,7.27,0,basic,0
Client_121,2023-03-03,27.2,female,44261.15,376,0.41,34226.21,48501.14,5564.14,sedan,2016,12512.0,1,urban_low,60,8.36,1,comprehensive,1
Client_121,2023-03-04,65.2,female,106879.67,850,0.39,10130.79,11227.06,2078.3,luxury,2020,19828.0,2,urban_low,48,5.89,0,basic,1
Client_121,2023-03-05,29.2,female,65196.31,584,0.39,96875.62,132701.83,13890.52,SUV,2012,11787.0,3,rural,36,7.85,1,basic,0
Client_121,2023-03-06,60.2,male,27982.68,611,0.57,51106.32,60386.57,16218.93,luxury,2012,24337.0,4,rural,60,12.84,1,comprehensive,1
Client_121,2023-03-07,58.2,male,42308.43,685,0.47,55712.7,67399.62,11934.89,sedan,2014,15913.0,1,urban_low,84,9.75,0,basic,0
Client_121,2023-03-08,23.2,female,33462.66,502,0.58,77396.64,111160.57,27311.9,sports,2022,8607.0,0,urban_high,60,12.8,0,comprehensive,1
Client_121,2023-03-09,25.2,female,34052.84,574,0.31,79021.93,89535.99,20589.77,truck,2018,14863.0,3,rural,60,7.41,0,comprehensive,0
Client_121,2023-03-10,24.2,male,44744.12,560,0.32,68961.66,88978.1,9881.52,SUV,2021,7932.0,2,rural,48,5.01,1,comprehensive,1
Client_121,2023-03-11,66.2,female,193544.41,850,0.15,63238.96,77872.04,11844.61,sedan,2018,10700.0,3,urban_low,84,13.66,1,comprehensive,0
Client_121,2023-03-12,20.2,female,50048.33,575,0.46,72878.5,92063.24,22853.86,truck,2023,9769.0,5,urban_low,36,10.3,1,basic,1
