application_id,applicant_id,ds,applicant_age,annual_income,employment_status,credit_score,debt_to_income_ratio,loan_amount_requested,loan_purpose,marital_status,num_dependents,residence_type,years_at_current_address,years_employed,has_previous_loan,previous_loan_default,bank_account_balance,is_approved
17592,Applicant_88,2023-02-11,38,58195.29,unemployed,552,0.16,2027.76,personal,single,0,rent,13,23,0,0,7011.14,1
17593,Applicant_88,2023-02-11,37,25519.2,self-employed,537,0.4,3723.76,education,married,4,own,14,1,0,0,5421.86,1
17594,Applicant_88,2023-02-12,34,27901.07,self-employed,469,0.36,4235.11,car,married,5,family,11,3,0,0,4499.3,0
17595,Applicant_88,2023-02-13,29,49616.71,self-employed,470,0.57,3252.64,education,single,4,own,4,31,0,0,6011.25,0
17596,Applicant_88,2023-02-13,23,25880.12,self-employed,418,0.71,13156.04,personal,divorced,5,family,1,37,1,1,3873.98,0
17597,Applicant_88,2023-02-14,58,37576.8,self-employed,561,0.62,8166.6,education,married,1,family,14,20,1,0,6488.46,1
17598,Applicant_88,2023-02-14,35,53843.35,employed,523,0.17,1637.67,home,single,1,rent,18,25,1,0,6939.11,1
17599,Applicant_88,2023-02-15,61,28608.23,unemployed,554,0.47,12143.32,personal,married,3,family,0,0,1,1,5558.26,0
17600,Applicant_88,2023-02-15,35,68983.17,unemployed,598,0.41,45225.3,education,married,0,family,13,36,0,0,9372.22,0
17601,Applicant_88,2023-02-18,34,39071.11,unemployed,488,0.67,17769.45,education,single,4,family,11,37,0,0,6015.56,0
17602,Applicant_88,2023-02-20,41,21529.28,unemployed,479,0.32,1392.65,home,married,4,own,4,6,0,0,4729.26,0
17603,Applicant_88,2023-02-20,34,76283.21,unemployed,750,0.42,5943.8,education,single,1,rent,6,5,1,1,9668.39,1
17604,Applicant_88,2023-02-21,24,99255.11,employed,733,0.46,12789.57,personal,single,5,own,2,10,1,0,12857.49,1
17605,Applicant_88,2023-02-21,34,45886.78,unemployed,473,0.74,549.06,home,divorced,2,rent,13,4,0,0,6678.46,0
17606,Applicant_88,2023-02-22,22,57459.38,self-employed,560,0.4,1377.31,education,married,5,family,9,0,1,1,9278.32,0
17607,Applicant_88,2023-02-23,61,65234.43,self-employed,745,0.11,371.81,personal,single,4,own,13,13,1,0,7442.32,0
17608,Applicant_88,2023-02-25,57,66995.24,self-employed,717,0.26,15223.3,education,married,2,rent,16,15,1,1,9139.25,1
17609,Applicant_88,2023-02-26,64,25530.51,self-employed,616,0.65,24665.87,car,single,5,rent,6,2,0,0,5568.6,0
17610,Applicant_88,2023-02-26,22,30667.95,unemployed,467,0.47,10747.15,education,married,2,family,16,25,1,0,5806.82,0
17611,Applicant_88,2023-02-27,41,30477.0,self-employed,547,0.63,1393.77,car,divorced,3,rent,9,14,0,0,4588.12,1
17612,Applicant_88,2023-03-02,33,23388.65,unemployed,503,0.32,1596.84,car,divorced,5,own,17,29,0,0,4433.81,0
17613,Applicant_88,2023-03-02,56,72637.45,unemployed,722,0.12,1329.86,car,single,4,own,6,6,1,0,9477.92,0
17614,Applicant_88,2023-03-03,54,58180.95,unemployed,673,0.27,16486.36,car,divorced,3,family,5,6,0,0,7386.6,1
17615,Applicant_88,2023-03-04,56,23983.41,employed,649,0.61,6668.22,home,divorced,1,rent,3,32,1,0,4139.42,0
17616,Applicant_88,2023-03-06,43,29461.77,employed,549,0.42,49565.16,home,divorced,1,own,2,6,0,0,5602.73,0
17617,Applicant_88,2023-03-07,67,27039.51,employed,590,0.57,2250.93,home,single,4,family,17,5,1,0,4528.59,1
17618,Applicant_88,2023-03-08,54,87576.46,self-employed,786,0.21,2338.6,personal,divorced,5,own,16,19,1,1,11596.92,0
17619,Applicant_88,2023-03-09,27,62009.56,self-employed,499,0.41,612890.43,personal,divorced,3,family,6,0,1,1,8108.01,0
17620,Applicant_88,2023-03-09,29,40482.52,employed,586,0.52,4690.62,personal,divorced,5,family,16,2,1,1,6230.62,0
17621,Applicant_88,2023-03-10,26,50949.81,self-employed,584,0.19,1874.97,personal,divorced,5,family,2,6,0,0,7114.9,0
17622,Applicant_88,2023-03-12,26,74070.52,employed,581,0.11,3268.34,car,married,4,family,8,23,1,0,8628.83,1
17623,Applicant_88,2023-03-13,45,33617.68,self-employed,528,0.68,732.73,home,single,0,rent,10,28,1,0,3739.76,1
17624,Applicant_88,2023-03-13,61,27542.79,self-employed,591,0.72,391.0,car,married,2,rent,10,10,1,0,4305.92,1
17625,Applicant_88,2023-03-16,67,25731.08,employed,562,0.7,3065.98,home,divorced,4,family,2,27,0,0,6123.26,0
17626,Applicant_88,2023-03-16,22,74687.22,employed,534,0.2,6630.13,education,married,0,own,10,34,1,1,6070.39,0
17627,Applicant_88,2023-03-17,28,43443.3,self-employed,608,0.58,13947.09,home,divorced,2,family,0,10,0,0,6187.99,0
17628,Applicant_88,2023-03-17,38,42046.6,unemployed,611,0.31,265.55,car,divorced,0,rent,10,31,1,1,5731.97,1
17629,Applicant_88,2023-03-18,64,38842.12,employed,554,0.48,808.61,education,married,3,own,10,15,1,1,6707.43,0
17630,Applicant_88,2023-03-19,18,41356.79,self-employed,643,0.5,4654.6,car,divorced,3,own,9,39,1,1,7157.71,0
17631,Applicant_88,2023-03-19,24,50560.99,self-employed,574,0.16,109.15,car,single,3,family,11,10,0,0,6181.61,1
17632,Applicant_88,2023-03-20,25,34606.51,employed,522,0.37,1471.79,personal,divorced,2,family,12,33,1,1,4481.5,0
17633,Applicant_88,2023-03-20,45,45590.69,unemployed,630,0.68,3104.56,car,divorced,0,family,10,18,1,0,4567.59,0
17634,Applicant_88,2023-03-21,31,42195.06,self-employed,570,0.65,5289.14,personal,divorced,1,own,19,37,1,0,5261.49,0
17635,Applicant_88,2023-03-23,69,69346.58,employed,771,0.37,11795.51,car,single,5,family,0,12,0,0,9548.47,1
17636,Applicant_88,2023-03-24,22,54092.04,employed,607,0.27,1721.18,car,divorced,5,family,2,23,0,0,6650.44,0
17637,Applicant_88,2023-03-24,66,28732.97,unemployed,569,0.54,2036.21,education,married,2,family,2,25,1,1,5154.66,0
17638,Applicant_88,2023-03-25,25,113072.69,unemployed,822,0.24,79.12,education,single,1,family,6,6,1,1,13781.6,1
17639,Applicant_88,2023-03-25,68,30561.24,unemployed,532,0.53,491.04,education,married,3,rent,4,31,0,0,6170.08,0
17640,Applicant_88,2023-03-28,38,28330.27,self-employed,535,0.8,888.32,education,single,1,family,1,26,0,0,5296.74,1
17641,Applicant_88,2023-03-31,48,28921.47,unemployed,597,0.43,2021.71,car,divorced,1,family,13,39,0,0,4430.6,1
17642,Applicant_88,2023-03-31,69,23250.58,employed,525,0.48,192.63,personal,married,1,rent,0,18,0,0,3502.35,0
17643,Applicant_88,2023-04-02,63,89921.13,self-employed,850,0.12,14365.95,car,single,2,own,1,12,1,1,11169.01,1
17644,Applicant_88,2023-04-03,58,28890.58,self-employed,520,0.6,1104.75,home,married,0,own,15,19,0,0,5083.08,0
17645,Applicant_88,2023-04-04,56,28180.15,employed,554,0.76,1094.4,car,single,1,own,3,16,0,0,5113.44,1
17646,Applicant_88,2023-04-04,40,25219.75,unemployed,516,0.33,205.3,personal,single,1,rent,3,34,1,1,5330.5,0
17647,Applicant_88,2023-04-05,23,35448.47,unemployed,538,0.35,998.29,car,married,3,rent,6,20,1,1,5620.65,0
17648,Applicant_88,2023-04-05,37,54314.74,employed,586,0.47,5053.58,personal,single,4,own,8,19,0,0,7114.0,0
17649,Applicant_88,2023-04-06,61,28111.17,employed,663,0.7,2161.97,personal,single,5,own,1,30,1,1,3639.12,0
17650,Applicant_88,2023-04-06,62,27199.14,self-employed,610,0.54,26183.84,car,married,1,rent,2,28,1,1,5524.4,0
17651,Applicant_88,2023-04-07,25,88569.53,unemployed,690,0.4,7353.8,home,divorced,0,rent,1,25,1,0,11164.46,0
17652,Applicant_88,2023-04-07,21,20314.4,self-employed,414,0.47,446.78,home,single,0,own,4,8,1,1,4664.5,0
17653,Applicant_88,2023-04-08,35,10426.45,employed,426,0.73,21215.26,car,married,0,family,7,4,0,0,3201.17,0
17654,Applicant_88,2023-04-08,62,87988.14,self-employed,738,0.46,4003.33,home,divorced,3,family,11,23,1,0,9652.14,0
17655,Applicant_88,2023-04-10,32,71488.7,unemployed,717,0.32,9514.42,education,married,1,rent,20,14,1,0,9475.22,0
17656,Applicant_88,2023-04-11,47,16768.1,self-employed,528,0.66,6736.51,home,married,1,own,9,22,0,0,5629.07,0
17657,Applicant_88,2023-04-13,70,61729.88,employed,765,0.43,3512.33,personal,married,3,own,19,2,0,0,9733.33,1
17658,Applicant_88,2023-04-15,45,24748.76,self-employed,438,0.56,3661.34,home,divorced,1,family,2,20,1,1,4486.56,0
17659,Applicant_88,2023-04-15,46,66853.31,self-employed,640,0.25,808.31,personal,married,4,family,4,24,1,1,9058.52,0
17660,Applicant_88,2023-04-17,37,17375.03,employed,449,0.63,182.62,personal,divorced,1,family,13,36,0,0,3409.96,1
17661,Applicant_88,2023-04-20,39,56573.2,unemployed,615,0.27,1178.95,car,single,1,family,11,2,0,0,7801.45,1
17662,Applicant_88,2023-04-20,51,48277.13,unemployed,665,0.36,1777.49,car,married,1,own,11,37,1,1,5495.69,0
17663,Applicant_88,2023-04-21,31,24236.62,employed,465,0.7,9755.66,home,married,4,family,19,5,1,1,6758.66,0
17664,Applicant_88,2023-04-22,55,44061.59,self-employed,573,0.43,1719.92,car,divorced,0,own,13,5,1,0,6674.46,0
17665,Applicant_88,2023-04-22,51,27583.92,unemployed,512,0.61,7287.42,education,divorced,0,rent,8,36,1,1,4997.53,0
17666,Applicant_88,2023-04-23,65,40477.91,employed,602,0.31,29.16,home,married,0,family,15,24,1,1,6774.22,1
17667,Applicant_88,2023-04-23,21,26573.65,self-employed,501,0.54,482.19,personal,divorced,1,rent,12,6,0,0,4248.93,1
17668,Applicant_88,2023-04-24,20,13125.08,self-employed,379,0.63,22616.75,home,divorced,2,own,13,8,1,1,4322.07,0
17669,Applicant_88,2023-04-25,18,22022.43,self-employed,428,0.55,1756.16,home,divorced,4,rent,13,36,0,0,4983.46,1
17670,Applicant_88,2023-04-26,34,43123.77,employed,580,0.77,199.66,education,married,4,rent,12,12,1,0,6215.63,1
17671,Applicant_88,2023-04-27,32,38965.04,unemployed,571,0.35,13943.83,car,married,4,family,10,8,0,0,4102.08,1
17672,Applicant_88,2023-04-27,38,39468.16,unemployed,561,0.51,3538.19,home,divorced,5,own,5,8,1,1,5575.17,0
17673,Applicant_88,2023-04-28,64,26722.66,employed,566,0.72,3182.43,education,divorced,2,rent,1,31,0,0,5403.17,1
17674,Applicant_88,2023-04-29,40,32248.96,employed,480,0.34,3963.8,home,divorced,2,family,13,22,0,0,6619.78,0
17675,Applicant_88,2023-04-30,62,76713.47,self-employed,710,0.43,7242.99,home,married,2,rent,5,21,1,1,10192.8,0
17676,Applicant_88,2023-05-01,18,34640.41,unemployed,527,0.63,661.62,education,divorced,2,rent,20,16,0,0,5707.94,1
17677,Applicant_88,2023-05-01,28,26152.93,unemployed,445,0.62,5374.14,personal,married,0,own,20,12,1,1,5167.71,0
17678,Applicant_88,2023-05-02,46,77317.69,self-employed,643,0.26,6717.85,home,single,5,own,19,36,0,0,9421.38,0
17679,Applicant_88,2023-05-03,58,47689.52,unemployed,572,0.68,758.85,car,single,2,own,17,26,0,0,7053.58,0
17680,Applicant_88,2023-05-03,31,25606.47,unemployed,506,0.73,1603.95,home,married,4,family,10,14,0,0,3482.36,0
17681,Applicant_88,2023-05-04,64,38268.35,employed,559,0.6,1447.14,home,married,5,rent,12,29,0,0,4416.25,0
17682,Applicant_88,2023-05-05,23,41128.15,employed,493,0.69,801.35,home,single,3,rent,17,10,0,0,5215.65,0
17683,Applicant_88,2023-05-06,31,77945.03,self-employed,738,0.39,4563.47,home,divorced,0,own,13,24,1,0,9128.63,1
17684,Applicant_88,2023-05-07,69,23100.54,unemployed,626,0.43,922.94,home,single,2,family,6,10,0,0,4645.64,0
17685,Applicant_88,2023-05-08,55,39000.12,employed,751,0.64,18400.48,home,single,4,family,11,3,0,0,6309.83,0
17686,Applicant_88,2023-05-08,70,39650.75,self-employed,612,0.66,1321.91,car,divorced,5,own,6,0,1,1,7186.34,0
17687,Applicant_88,2023-05-09,29,59591.85,self-employed,528,0.31,23717.02,education,married,0,family,3,18,0,0,7261.48,1
17688,Applicant_88,2023-05-09,36,8884.37,unemployed,370,0.48,927.93,personal,married,1,rent,5,9,1,1,959.69,0
17689,Applicant_88,2023-05-11,63,41604.3,self-employed,579,0.6,664.5,home,divorced,1,family,11,4,0,0,4779.75,0
17690,Applicant_88,2023-05-12,62,40664.46,unemployed,701,0.43,14000.77,personal,divorced,1,rent,13,13,0,0,6241.72,0
17691,Applicant_88,2023-05-14,39,13584.81,unemployed,362,0.77,2574.36,education,divorced,2,own,5,15,1,1,4168.56,0
17692,Applicant_88,2023-05-15,26,54823.33,self-employed,500,0.15,6665.42,home,divorced,0,rent,8,38,0,0,6988.31,1
17693,Applicant_88,2023-05-15,53,25591.29,employed,566,0.45,157.96,car,single,5,own,6,38,0,0,4156.34,0
17694,Applicant_88,2023-05-16,22,23083.17,self-employed,447,0.78,2909.66,home,single,4,rent,14,37,1,0,3729.51,0
17695,Applicant_88,2023-05-19,55,44719.59,employed,607,0.77,218.24,education,single,2,family,2,39,0,0,7448.17,1
17696,Applicant_88,2023-05-20,40,43316.36,self-employed,607,0.8,3720.47,education,single,5,family,2,34,1,0,7185.45,0
17697,Applicant_88,2023-05-21,19,30833.67,unemployed,478,0.73,918.0,home,married,4,family,20,2,1,0,6587.0,1
17698,Applicant_88,2023-05-23,48,47936.84,employed,659,0.34,15006.91,personal,single,1,own,4,26,1,1,6931.59,0
17699,Applicant_88,2023-05-24,18,22371.76,employed,391,0.58,22479.2,personal,divorced,1,family,8,8,1,0,3197.17,1
17700,Applicant_88,2023-05-26,32,56169.57,employed,519,0.21,194.26,home,married,4,family,17,25,1,0,7280.53,0
17701,Applicant_88,2023-05-26,56,90114.49,unemployed,717,0.38,5021.91,personal,married,2,own,5,38,1,0,10781.18,1
17702,Applicant_88,2023-05-28,49,29173.39,unemployed,533,0.77,17348.74,home,divorced,0,rent,7,29,1,0,5076.43,0
17703,Applicant_88,2023-05-29,69,38692.4,employed,584,0.31,1531.68,personal,married,1,family,16,17,1,0,5752.93,0
17704,Applicant_88,2023-05-30,30,89419.67,self-employed,682,0.45,18896.78,home,divorced,3,own,4,23,0,0,11844.63,1
17705,Applicant_88,2023-05-30,36,25507.0,employed,443,0.77,5480.08,car,single,5,rent,15,13,0,0,5007.84,1
17706,Applicant_88,2023-05-31,69,28487.24,unemployed,655,0.7,422.46,education,married,1,family,4,14,0,0,3429.22,1
17707,Applicant_88,2023-06-01,40,28605.74,unemployed,578,0.7,3912.13,car,divorced,5,family,20,29,0,0,5467.29,0
17708,Applicant_88,2023-06-01,51,124426.1,employed,832,0.26,10122.39,car,single,0,family,20,25,0,0,15489.03,1
17709,Applicant_88,2023-06-02,62,46095.46,employed,671,0.56,2941.07,home,divorced,2,rent,3,3,1,1,6100.52,0
17710,Applicant_88,2023-06-02,32,28329.64,self-employed,453,0.74,3709.83,education,single,1,own,17,30,1,0,4865.29,1
17711,Applicant_88,2023-06-05,64,34899.64,unemployed,635,0.63,13936.84,car,single,5,rent,18,8,0,0,7222.58,0
17712,Applicant_88,2023-06-05,67,20741.16,self-employed,570,0.35,5670.7,car,married,3,own,15,29,0,0,2561.91,0
17713,Applicant_88,2023-06-06,47,33425.23,employed,584,0.73,30144.08,education,married,2,rent,3,18,0,0,2033.95,1
17714,Applicant_88,2023-06-06,33,34237.48,unemployed,554,0.75,523.73,personal,divorced,0,family,8,15,0,0,6390.49,1
17715,Applicant_88,2023-06-07,34,37648.08,unemployed,573,0.65,573.48,personal,single,5,rent,19,16,1,0,6206.74,1
17716,Applicant_88,2023-06-10,43,41850.61,unemployed,485,0.41,1763.5,education,married,1,family,18,1,0,0,6163.97,1
17717,Applicant_88,2023-06-10,66,66961.07,self-employed,757,0.19,23387.2,car,divorced,5,own,9,16,0,0,8796.61,1
17718,Applicant_88,2023-06-11,66,25844.27,unemployed,560,0.38,918.54,education,married,3,family,16,13,1,1,3677.05,1
17719,Applicant_88,2023-06-12,57,86841.93,employed,730,0.15,2114.74,personal,married,4,family,15,28,0,0,10505.75,1
17720,Applicant_88,2023-06-12,50,90926.2,employed,754,0.28,5781.1,personal,married,5,rent,5,0,0,0,12681.17,0
17721,Applicant_88,2023-06-13,25,45910.56,self-employed,436,0.72,4287.38,car,single,5,own,12,23,1,0,5339.77,1
17722,Applicant_88,2023-06-13,64,50404.33,unemployed,673,0.34,3375.66,personal,divorced,0,family,14,19,0,0,6488.63,1
17723,Applicant_88,2023-06-16,28,33325.89,employed,425,0.58,1260.85,education,married,3,own,2,15,1,0,5545.84,1
17724,Applicant_88,2023-06-16,32,54945.47,unemployed,663,0.35,8447.27,car,single,3,own,13,9,0,0,7855.83,1
17725,Applicant_88,2023-06-18,26,33323.26,self-employed,474,0.5,303.27,home,divorced,2,rent,11,24,1,0,5142.0,0
17726,Applicant_88,2023-06-20,25,34250.25,self-employed,481,0.69,26411.11,personal,divorced,1,family,7,15,1,0,6086.23,0
17727,Applicant_88,2023-06-21,66,15744.75,unemployed,552,0.78,8373.89,education,married,2,family,6,34,1,0,2580.29,1
17728,Applicant_88,2023-06-21,51,17510.27,employed,519,0.71,4587.17,education,married,2,own,7,2,0,0,2558.22,0
17729,Applicant_88,2023-06-22,63,53618.35,unemployed,668,0.43,4976.57,personal,married,2,rent,4,34,0,0,5326.16,1
17730,Applicant_88,2023-06-22,63,22126.06,employed,525,0.61,671.27,home,divorced,1,rent,15,18,0,0,5535.12,0
17731,Applicant_88,2023-06-25,40,22420.2,self-employed,529,0.31,604.86,car,divorced,2,own,2,3,1,1,4816.03,1
17732,Applicant_88,2023-06-25,46,13260.3,unemployed,563,0.75,2717.39,education,single,2,own,7,37,1,1,2793.33,0
17733,Applicant_88,2023-06-26,49,46312.14,self-employed,647,0.74,3090.6,car,single,4,own,16,30,0,0,6839.29,1
17734,Applicant_88,2023-06-28,51,26504.92,self-employed,526,0.61,2966.01,car,divorced,1,rent,18,21,1,0,6187.51,0
17735,Applicant_88,2023-06-28,45,32080.96,self-employed,582,0.63,1826.89,home,divorced,4,family,3,5,0,0,5429.19,0
17736,Applicant_88,2023-06-29,27,46149.58,self-employed,574,0.56,14613.28,education,single,0,own,13,18,0,0,6594.15,1
17737,Applicant_88,2023-07-01,49,42088.26,employed,633,0.74,1471.18,education,single,2,own,12,2,1,1,6477.73,0
17738,Applicant_88,2023-07-01,42,43261.61,unemployed,597,0.47,3424.33,personal,divorced,1,family,8,6,0,0,6788.14,0
17739,Applicant_88,2023-07-02,39,42649.36,unemployed,526,0.4,20273.23,car,married,3,own,16,23,0,0,6323.22,0
17740,Applicant_88,2023-07-02,47,27937.49,employed,601,0.72,591.18,home,single,0,rent,12,5,0,0,3980.4,0
17741,Applicant_88,2023-07-03,22,35948.85,self-employed,571,0.77,4179.02,education,divorced,4,own,12,19,1,1,3854.29,0
17742,Applicant_88,2023-07-06,39,32854.23,employed,472,0.44,695.71,car,married,3,own,6,30,0,0,4780.81,1
17743,Applicant_88,2023-07-07,20,49011.27,employed,516,0.52,883.89,car,married,4,family,6,34,1,0,6764.53,1
17744,Applicant_88,2023-07-07,45,19423.4,self-employed,512,0.61,12471.77,home,divorced,4,family,2,16,0,0,2405.13,1
17745,Applicant_88,2023-07-09,60,70682.48,employed,784,0.3,10077.94,car,divorced,4,family,2,28,0,0,8699.81,1
17746,Applicant_88,2023-07-09,18,75740.24,self-employed,604,0.29,10993.29,education,divorced,3,rent,14,34,0,0,8854.02,1
17747,Applicant_88,2023-07-10,67,48743.21,employed,675,0.6,3924.14,education,single,5,own,10,1,0,0,7555.48,0
17748,Applicant_88,2023-07-12,47,33344.37,employed,598,0.79,1376.0,car,married,2,family,5,20,0,0,4478.87,1
17749,Applicant_88,2023-07-12,66,48221.27,unemployed,658,0.59,3808.99,car,divorced,4,rent,6,14,1,0,6215.31,1
17750,Applicant_88,2023-07-13,70,34777.18,self-employed,650,0.45,35152.91,personal,married,2,family,15,16,1,0,6363.1,0
17751,Applicant_88,2023-07-14,59,25195.45,unemployed,548,0.49,236683.06,personal,married,3,own,6,36,1,1,2578.8,0
17752,Applicant_88,2023-07-14,19,41242.28,self-employed,544,0.56,39566.87,home,married,2,family,12,23,1,0,6592.99,0
17753,Applicant_88,2023-07-16,23,44530.69,self-employed,596,0.48,4049.61,car,divorced,1,family,11,38,1,0,5347.3,0
17754,Applicant_88,2023-07-16,21,61249.9,employed,546,0.3,7278.66,car,single,0,own,12,11,0,0,7628.83,1
17755,Applicant_88,2023-07-18,35,65407.69,self-employed,637,0.45,12386.57,home,divorced,3,rent,14,10,1,0,10992.93,0
17756,Applicant_88,2023-07-18,20,38098.66,employed,486,0.69,3054.23,home,married,1,rent,5,29,0,0,5983.51,0
17757,Applicant_88,2023-07-19,65,14132.35,unemployed,517,0.32,6298.64,education,divorced,2,rent,5,22,1,1,3564.14,1
17758,Applicant_88,2023-07-19,50,14331.39,self-employed,480,0.64,13356.78,car,divorced,5,own,0,15,0,0,4426.76,1
17759,Applicant_89,2023-01-01,42,28864.07,unemployed,541,0.33,1375.89,car,married,2,family,5,0,0,0,2766.84,1
17760,Applicant_89,2023-01-01,18,31482.71,unemployed,483,0.59,1190.71,personal,single,5,rent,8,26,1,1,4786.8,0
17761,Applicant_89,2023-01-02,63,70067.06,self-employed,761,0.32,3243.09,education,divorced,4,rent,16,39,0,0,8508.16,1
17762,Applicant_89,2023-01-03,48,24065.9,employed,612,0.37,6348.5,personal,divorced,3,own,4,29,1,0,3583.12,1
17763,Applicant_89,2023-01-03,28,39854.66,self-employed,585,0.4,1432.34,personal,single,3,own,6,37,1,0,7163.87,0
17764,Applicant_89,2023-01-05,50,20423.0,self-employed,554,0.58,516.37,car,divorced,5,rent,9,10,0,0,3325.57,0
17765,Applicant_89,2023-01-05,40,50106.51,self-employed,609,0.45,10927.01,car,divorced,1,rent,5,6,1,1,6885.04,0
17766,Applicant_89,2023-01-06,25,12164.0,employed,428,0.68,1114.92,car,single,5,rent,0,14,0,0,1648.18,0
17767,Applicant_89,2023-01-06,69,35550.58,unemployed,693,0.36,8946.58,car,married,2,rent,16,31,1,1,4946.31,0
17768,Applicant_89,2023-01-07,49,45656.89,self-employed,644,0.61,6477.23,education,divorced,3,family,0,40,0,0,7267.59,0
17769,Applicant_89,2023-01-08,39,35749.87,unemployed,555,0.44,2175.61,car,single,0,rent,19,20,1,0,5662.95,0
17770,Applicant_89,2023-01-08,43,10022.63,employed,418,0.77,5292.27,home,divorced,5,own,14,12,0,0,1037.61,0
17771,Applicant_89,2023-01-10,66,17344.36,employed,591,0.42,1073.72,home,married,5,own,7,21,1,1,3342.94,0
17772,Applicant_89,2023-01-10,21,40661.23,self-employed,455,0.35,1463.24,personal,single,1,family,10,18,1,0,5624.55,1
17773,Applicant_89,2023-01-11,28,26377.7,self-employed,509,0.41,5367.39,car,divorced,0,rent,18,33,0,0,3912.33,0
17774,Applicant_89,2023-01-11,48,51517.86,employed,635,0.1,7461.82,education,single,0,rent,7,32,0,0,8129.46,1
17775,Applicant_89,2023-01-12,65,29265.55,unemployed,580,0.58,46381.42,home,divorced,2,rent,11,17,1,1,4914.54,0
