application_id,applicant_id,ds,applicant_age,annual_income,employment_status,credit_score,debt_to_income_ratio,loan_amount_requested,vehicle_value,down_payment,vehicle_type,vehicle_model,vehicle_year,loan_term_months,interest_rate,marital_status,num_dependents,residence_type,years_employed,has_previous_auto_loan,previous_default,bank_account_balance,is_approved
25381,Applicant_128,2023-03-21,65,23290.91,self-employed,562,0.45,97552.01,113418.04,15883.93,electric,Tesla Model 3,2017,36,9.47,married,2,rent,30,0,0,10782.44,0
25382,Applicant_128,2023-03-23,49,81937.37,self-employed,755,0.39,62357.02,83782.41,4729.06,SUV,Toyota RAV4,2017,72,6.68,single,3,family,37,0,0,11047.58,1
25383,Applicant_128,2023-03-24,22,46473.65,employed,460,0.56,71599.05,87334.37,9959.17,luxury,Audi A8,2019,84,9.08,married,4,rent,12,0,0,8433.62,1
25384,Applicant_128,2023-03-24,64,43941.82,unemployed,629,0.48,35062.86,43375.4,3828.71,truck,GMC Sierra,2021,72,8.77,divorced,2,own,29,0,0,5882.02,1
25385,Applicant_128,2023-03-25,35,42673.42,employed,572,0.55,94310.04,129763.35,7271.88,SUV,Honda CR-V,2022,72,8.23,single,4,own,4,1,0,10484.15,0
25386,Applicant_128,2023-03-28,62,46428.61,self-employed,618,0.37,29759.07,36171.49,2276.42,sedan,Hyundai Elantra,2011,72,11.13,single,1,own,20,1,1,10694.25,0
25387,Applicant_128,2023-03-29,23,43833.5,unemployed,588,0.53,55620.51,81503.12,6103.79,sedan,Ford Fusion,2015,60,8.76,single,3,own,9,1,1,15942.92,0
25388,Applicant_128,2023-03-29,23,31310.62,employed,458,0.55,33277.57,48559.09,11232.23,SUV,Ford Explorer,2015,72,7.38,single,4,rent,6,0,0,1879.74,1
25389,Applicant_128,2023-04-01,59,160586.43,employed,850,0.16,44433.31,50114.16,5625.77,electric,Nissan Leaf,2019,60,10.37,divorced,4,family,23,0,0,19091.54,1
25390,Applicant_128,2023-04-01,61,59112.37,self-employed,724,0.43,65434.95,90695.58,26925.3,sedan,Ford Fusion,2022,84,11.05,divorced,3,rent,5,0,0,17601.05,1
25391,Applicant_128,2023-04-02,41,58674.19,self-employed,683,0.38,55944.47,80247.39,23717.65,electric,Chevrolet Bolt,2017,36,9.98,divorced,4,family,25,1,1,15186.18,1
25392,Applicant_128,2023-04-03,67,50592.99,self-employed,647,0.32,22135.91,26023.23,4083.94,truck,Toyota Tacoma,2017,60,8.45,single,1,family,12,1,1,12474.24,1
25393,Applicant_128,2023-04-03,34,65380.44,unemployed,610,0.3,83797.3,96769.09,6073.9,electric,Ford Mustang Mach-E,2020,72,11.36,divorced,3,own,10,0,0,8318.18,1
25394,Applicant_128,2023-04-04,64,17185.27,self-employed,483,0.44,87992.21,117278.49,33141.49,SUV,Honda CR-V,2016,72,8.43,married,2,own,3,0,0,4286.32,1
25395,Applicant_128,2023-04-06,42,27203.71,employed,542,0.54,32933.71,40611.18,4052.71,truck,GMC Sierra,2021,48,5.6,married,4,rent,9,0,0,5682.19,0
25396,Applicant_128,2023-04-06,68,94124.44,employed,733,0.4,88490.0,115597.34,25979.97,SUV,Jeep Grand Cherokee,2011,60,7.29,divorced,1,family,25,1,0,18342.13,1
25397,Applicant_128,2023-04-08,62,162994.03,employed,850,0.29,55546.31,77892.94,21481.58,truck,Toyota Tacoma,2014,72,7.99,married,3,rent,12,1,1,18635.68,1
25398,Applicant_128,2023-04-09,38,19636.17,unemployed,394,0.36,35040.7,47218.24,8064.47,electric,Tesla Model 3,2017,48,7.23,divorced,0,rent,3,0,0,7022.38,1
25399,Applicant_128,2023-04-09,35,91662.82,employed,695,0.34,57772.27,70667.36,3699.79,truck,Toyota Tacoma,2020,48,5.92,single,1,rent,21,1,1,13387.1,0
25400,Applicant_128,2023-04-10,56,41837.4,self-employed,618,0.55,55338.28,75288.83,21403.14,sedan,Ford Fusion,2014,48,8.52,married,4,rent,15,1,1,5500.3,0
25401,Applicant_128,2023-04-10,56,32270.52,self-employed,645,0.47,58932.6,69758.66,10252.9,electric,Nissan Leaf,2018,60,7.42,divorced,2,own,27,0,0,9762.77,1
25402,Applicant_128,2023-04-11,26,69536.02,self-employed,697,0.11,43578.19,48061.91,3598.96,truck,Ford F-150,2010,72,5.3,divorced,3,family,14,1,1,11367.84,0
25403,Applicant_128,2023-04-11,55,40387.33,self-employed,584,0.4,44792.97,59496.28,8141.14,electric,Ford Mustang Mach-E,2011,72,5.02,divorced,0,own,31,0,0,5974.94,0
25404,Applicant_128,2023-04-13,62,32445.56,self-employed,613,0.44,89890.05,127120.72,31354.11,SUV,Ford Explorer,2017,84,7.34,divorced,4,own,16,0,0,5552.26,1
25405,Applicant_128,2023-04-13,56,40964.41,employed,612,0.57,81158.44,101700.84,7538.14,SUV,Jeep Grand Cherokee,2011,48,5.17,single,4,own,12,1,0,8266.8,1
25406,Applicant_128,2023-04-14,66,99194.1,unemployed,850,0.19,10434.78,15211.38,2184.31,electric,Tesla Model Y,2010,60,9.98,married,2,own,10,1,1,11388.71,1
25407,Applicant_128,2023-04-16,40,59842.85,self-employed,591,0.5,34015.15,50682.39,6369.98,sedan,Ford Fusion,2012,84,7.68,married,2,own,37,0,0,11882.41,0
25408,Applicant_128,2023-04-17,19,115126.84,employed,739,0.27,83630.06,105207.05,8864.85,electric,Tesla Model Y,2019,36,4.26,married,4,family,39,1,0,21019.14,1
25409,Applicant_128,2023-04-17,62,56936.55,self-employed,694,0.5,80018.14,116394.0,25526.99,sedan,Hyundai Elantra,2016,36,5.73,divorced,4,rent,5,0,0,9369.0,1
25410,Applicant_128,2023-04-19,53,33612.68,employed,596,0.53,66849.56,73994.65,10427.79,luxury,Audi A8,2017,72,7.64,single,0,own,18,0,0,7785.7,0
25411,Applicant_128,2023-04-20,48,129737.22,self-employed,850,0.18,42177.6,59708.04,14813.53,electric,Nissan Leaf,2014,60,8.13,married,4,rent,8,0,0,18798.95,1
25412,Applicant_128,2023-04-21,35,25202.1,unemployed,424,0.35,40745.54,50297.82,11777.73,electric,Ford Mustang Mach-E,2015,48,9.51,married,2,own,6,0,0,529.2,1
25413,Applicant_128,2023-04-23,65,55622.29,self-employed,677,0.32,72599.88,100984.97,21018.13,truck,GMC Sierra,2023,60,5.78,divorced,3,rent,28,0,0,10683.5,0
25414,Applicant_128,2023-04-26,66,54698.47,unemployed,594,0.37,92583.08,135194.54,31033.84,SUV,Jeep Grand Cherokee,2021,84,9.38,divorced,0,rent,27,0,0,4213.42,1
25415,Applicant_128,2023-04-27,35,39809.03,unemployed,589,0.33,92110.2,118761.65,29846.64,truck,Toyota Tacoma,2015,60,10.72,married,2,own,5,0,0,10305.72,1
25416,Applicant_128,2023-04-27,33,87607.16,employed,700,0.32,88944.96,131812.79,26719.5,SUV,Toyota RAV4,2020,48,6.14,single,2,family,22,0,0,14492.22,1
25417,Applicant_128,2023-04-28,37,32408.33,self-employed,572,0.5,35735.37,41853.38,11385.09,luxury,Lexus LS,2024,36,11.39,married,3,own,20,1,1,0.0,1
25418,Applicant_128,2023-04-29,43,30524.85,employed,576,0.4,40408.82,58783.03,13747.98,sedan,Hyundai Elantra,2013,48,11.61,divorced,4,own,7,1,0,7876.96,0
25419,Applicant_128,2023-04-29,19,51224.41,employed,534,0.4,52848.33,65014.93,3573.15,electric,Chevrolet Bolt,2018,48,8.89,divorced,0,family,1,1,0,7802.03,0
25420,Applicant_128,2023-04-30,56,63191.74,unemployed,691,0.16,46439.69,66149.53,19273.32,truck,GMC Sierra,2019,84,11.13,divorced,3,family,10,1,1,11973.78,1
25421,Applicant_128,2023-04-30,21,47885.45,self-employed,575,0.52,50847.99,70639.86,8553.62,luxury,Audi A8,2010,36,5.52,divorced,4,family,0,0,0,13042.37,0
25422,Applicant_128,2023-05-01,35,47925.82,unemployed,622,0.38,69705.1,104460.23,8654.25,sedan,Hyundai Elantra,2021,60,8.01,divorced,0,own,5,1,0,9484.27,0
25423,Applicant_128,2023-05-03,39,44807.03,unemployed,552,0.49,28450.18,32111.5,7244.99,truck,GMC Sierra,2019,84,7.45,divorced,1,family,15,1,1,8230.07,0
25424,Applicant_128,2023-05-05,36,72951.78,unemployed,651,0.38,75318.31,101191.54,24145.83,luxury,Audi A8,2018,36,8.06,divorced,1,family,22,0,0,9943.35,0
25425,Applicant_128,2023-05-05,67,16212.54,employed,514,0.51,74486.66,95496.75,27959.29,luxury,Lexus LS,2018,84,6.62,divorced,4,family,8,1,0,11700.89,1
25426,Applicant_128,2023-05-06,25,32106.51,unemployed,478,0.32,68480.02,99558.91,26767.27,sedan,Honda Civic,2016,84,9.51,married,4,family,21,0,0,5121.32,1
25427,Applicant_128,2023-05-06,36,91502.9,employed,762,0.14,50464.65,57007.76,14065.98,electric,Nissan Leaf,2019,72,8.47,single,3,family,14,1,0,13732.57,1
25428,Applicant_128,2023-05-07,29,32960.35,self-employed,473,0.47,19262.95,27791.48,7904.48,luxury,Porsche Panamera,2013,72,7.08,single,1,rent,35,0,0,10095.78,1
25429,Applicant_128,2023-05-07,57,67215.91,unemployed,644,0.16,77569.85,105021.35,26361.02,electric,Tesla Model 3,2010,60,8.22,divorced,2,own,15,0,0,15803.17,1
25430,Applicant_128,2023-05-11,42,29524.66,self-employed,479,0.41,26327.22,29712.82,8114.53,luxury,BMW 7 Series,2013,36,8.05,married,1,family,7,0,0,13836.46,0
25431,Applicant_128,2023-05-11,34,37336.4,self-employed,354,0.4,46244.02,62563.2,6735.41,sedan,Toyota Camry,2010,72,5.51,married,3,own,39,0,0,7282.52,0
25432,Applicant_128,2023-05-12,56,72255.4,self-employed,713,0.18,25539.56,31370.89,4770.86,electric,Tesla Model 3,2012,72,4.17,married,0,family,1,1,0,11184.53,1
25433,Applicant_128,2023-05-13,57,15982.27,self-employed,491,0.39,82395.06,106421.02,19429.09,luxury,Audi A8,2018,84,8.12,single,2,rent,31,0,0,8835.82,1
25434,Applicant_128,2023-05-14,45,69667.44,self-employed,683,0.29,80723.27,98883.28,24380.07,sedan,Hyundai Elantra,2023,60,6.19,married,2,own,4,1,0,17153.48,1
25435,Applicant_128,2023-05-14,44,56585.2,employed,602,0.4,42621.63,49433.83,12123.58,truck,Ram 1500,2023,84,7.32,single,0,rent,17,0,0,12096.81,1
25436,Applicant_128,2023-05-15,57,44257.19,unemployed,607,0.37,25794.84,30452.77,7878.19,luxury,Mercedes-Benz S-Class,2015,48,6.03,single,1,family,0,1,0,13241.84,1
25437,Applicant_128,2023-05-15,36,33955.29,unemployed,543,0.34,45330.51,55494.37,4966.37,sedan,Hyundai Elantra,2020,60,11.15,divorced,1,own,20,1,1,4038.35,1
25438,Applicant_128,2023-05-17,69,42789.08,employed,660,0.43,12568.4,14300.35,2085.07,electric,Tesla Model 3,2018,60,11.41,married,0,family,16,1,0,4136.26,1
25439,Applicant_128,2023-05-18,54,60019.65,unemployed,613,0.37,74056.26,95372.0,20694.39,luxury,Audi A8,2015,60,8.75,married,3,own,20,0,0,11299.63,1
25440,Applicant_128,2023-05-20,30,40110.22,self-employed,572,0.32,93149.09,120808.31,21354.0,truck,Chevrolet Silverado,2022,48,10.51,single,2,own,22,1,0,11125.62,0
25441,Applicant_128,2023-05-20,57,48377.83,self-employed,600,0.51,22588.21,32035.56,8900.66,truck,GMC Sierra,2013,60,11.22,single,2,family,40,1,0,13399.05,0
25442,Applicant_128,2023-05-21,36,39041.04,employed,522,0.32,77654.24,94224.98,21631.46,sedan,Ford Fusion,2023,60,5.07,married,3,rent,39,1,0,9887.68,1
25443,Applicant_128,2023-05-21,45,27260.94,employed,493,0.54,43990.96,60766.64,15036.33,luxury,Audi A8,2010,72,5.66,divorced,2,family,22,0,0,13945.25,1
25444,Applicant_128,2023-05-22,70,63303.92,employed,748,0.27,32662.3,38229.42,2470.32,truck,GMC Sierra,2015,60,7.08,married,4,rent,1,0,0,12486.16,0
25445,Applicant_128,2023-05-23,19,133025.82,self-employed,850,0.29,64483.22,84943.37,21791.65,electric,Tesla Model 3,2017,60,5.14,single,2,family,35,0,0,18250.75,1
25446,Applicant_128,2023-05-23,19,94888.77,self-employed,702,0.13,13074.16,14945.04,2762.56,sedan,Hyundai Elantra,2014,84,11.06,divorced,0,rent,26,0,0,18116.97,1
25447,Applicant_128,2023-05-26,49,62262.47,unemployed,647,0.33,89371.72,99930.92,11697.91,SUV,Honda CR-V,2011,60,7.47,single,4,own,31,0,0,8144.71,0
25448,Applicant_128,2023-05-27,28,21443.32,unemployed,505,0.53,89786.19,130219.88,13445.67,luxury,Audi A8,2013,48,5.65,divorced,0,family,5,0,0,7764.53,0
25449,Applicant_128,2023-05-29,24,96990.13,self-employed,639,0.35,93948.46,122927.49,29642.47,luxury,BMW 7 Series,2011,48,9.82,married,2,own,23,0,0,18556.37,1
25450,Applicant_128,2023-05-29,27,25961.15,self-employed,471,0.47,74150.01,90344.95,9310.48,truck,GMC Sierra,2016,72,11.89,married,0,family,32,1,1,9977.36,0
25451,Applicant_128,2023-05-30,60,32030.52,employed,603,0.51,55743.47,78477.81,12881.7,SUV,Jeep Grand Cherokee,2016,84,5.34,single,0,family,23,1,0,7670.86,0
25452,Applicant_128,2023-05-31,21,22305.15,employed,406,0.46,27412.87,38566.15,7810.75,truck,Ford F-150,2024,84,8.61,divorced,3,own,35,0,0,10321.39,0
25453,Applicant_128,2023-05-31,36,52731.1,employed,576,0.33,68181.26,101284.32,26075.25,luxury,Lexus LS,2023,36,7.49,single,2,own,23,0,0,8469.6,1
25454,Applicant_128,2023-06-01,60,60942.98,unemployed,704,0.2,54365.46,62616.52,14738.91,truck,Chevrolet Silverado,2015,72,6.39,married,0,rent,23,0,0,9149.5,1
25455,Applicant_128,2023-06-01,34,26304.8,employed,437,0.48,17713.43,22515.27,3497.08,luxury,Porsche Panamera,2024,60,9.83,single,1,own,32,1,0,5146.27,1
25456,Applicant_128,2023-06-02,52,49389.0,self-employed,683,0.35,10830.42,12341.75,1191.73,luxury,Lexus LS,2023,84,5.89,married,3,family,19,1,0,12148.17,1
25457,Applicant_128,2023-06-05,44,74512.37,self-employed,654,0.24,28080.13,32315.03,6769.84,electric,Tesla Model 3,2016,60,5.76,single,1,rent,23,0,0,8864.73,0
25458,Applicant_128,2023-06-05,42,24051.91,self-employed,500,0.52,55018.14,78833.76,8676.01,truck,Toyota Tacoma,2011,72,11.07,single,1,family,2,0,0,8692.91,0
25459,Applicant_128,2023-06-06,61,44566.07,unemployed,550,0.58,20914.2,26065.7,4761.92,truck,Ram 1500,2019,48,10.47,divorced,4,rent,11,0,0,8117.07,1
25460,Applicant_128,2023-06-07,46,54220.21,employed,514,0.37,15643.43,21998.95,6273.99,electric,Nissan Leaf,2017,48,8.09,single,1,family,9,1,0,4775.88,1
25461,Applicant_128,2023-06-07,23,155313.11,self-employed,850,0.13,90855.3,132271.75,16299.75,truck,Chevrolet Silverado,2010,84,4.47,divorced,3,own,11,1,0,23189.37,1
25462,Applicant_128,2023-06-08,50,61750.13,self-employed,654,0.25,49598.28,65149.59,10665.37,luxury,Mercedes-Benz S-Class,2022,72,10.49,divorced,3,own,37,1,1,11119.24,1
25463,Applicant_128,2023-06-09,19,39755.43,unemployed,491,0.44,22584.84,26216.61,5809.98,truck,Ford F-150,2019,36,8.29,married,1,own,39,1,1,11541.17,0
25464,Applicant_128,2023-06-11,35,53981.19,employed,608,0.46,86642.35,112158.56,29801.8,electric,Tesla Model Y,2024,72,4.97,single,3,own,19,0,0,6038.56,1
25465,Applicant_128,2023-06-11,52,94905.04,employed,733,0.34,37337.0,55703.92,10627.14,sedan,Toyota Camry,2011,72,7.2,married,4,rent,9,1,0,12347.68,1
25466,Applicant_128,2023-06-13,35,60662.17,unemployed,668,0.35,97554.94,128754.8,21920.36,truck,Toyota Tacoma,2020,48,8.51,married,1,own,22,1,1,9823.76,0
25467,Applicant_128,2023-06-14,44,56624.95,self-employed,543,0.55,82494.77,106517.14,23304.81,SUV,Jeep Grand Cherokee,2022,84,6.5,married,2,family,9,0,0,6776.52,1
25468,Applicant_128,2023-06-14,57,66554.84,self-employed,720,0.38,19270.4,25504.65,6598.38,sedan,Ford Fusion,2017,72,10.74,married,0,family,7,1,1,13009.83,1
25469,Applicant_128,2023-06-15,22,62990.05,self-employed,635,0.24,73754.01,91838.95,8892.95,SUV,Jeep Grand Cherokee,2018,48,10.96,married,2,rent,34,1,1,16149.06,0
25470,Applicant_128,2023-06-16,67,45286.01,unemployed,596,0.57,23667.16,27049.1,1697.31,sedan,Toyota Camry,2018,48,6.85,married,0,family,30,1,1,7821.99,0
25471,Applicant_128,2023-06-16,61,65671.52,unemployed,741,0.36,17740.85,26069.53,4794.29,SUV,Toyota RAV4,2024,48,7.11,single,1,rent,32,0,0,14224.25,0
25472,Applicant_128,2023-06-17,35,32225.99,employed,473,0.4,13979.19,16266.53,867.28,truck,GMC Sierra,2019,84,4.21,single,2,own,32,0,0,8893.34,1
25473,Applicant_128,2023-06-18,37,32861.2,unemployed,511,0.49,25268.67,30828.41,8748.06,sedan,Ford Fusion,2018,72,5.9,divorced,0,rent,18,1,0,8619.63,0
25474,Applicant_128,2023-06-18,64,56799.24,self-employed,642,0.32,65499.95,80284.17,19117.0,luxury,Mercedes-Benz S-Class,2016,48,11.84,single,1,own,33,1,1,10768.26,0
25475,Applicant_128,2023-06-19,66,30649.88,self-employed,637,0.42,74628.73,102377.86,17573.38,SUV,Chevrolet Equinox,2012,36,7.3,single,1,own,8,0,0,9473.95,0
25476,Applicant_128,2023-06-20,38,102215.93,self-employed,778,0.16,59661.9,75494.06,17279.96,electric,Tesla Model Y,2013,60,6.48,single,4,rent,31,1,0,19396.77,1
25477,Applicant_128,2023-06-20,46,74952.15,employed,742,0.25,92056.03,116018.12,23294.72,sedan,Honda Civic,2022,84,9.02,married,4,family,28,1,1,10514.26,1
25478,Applicant_128,2023-06-22,54,51570.76,employed,684,0.5,68150.11,90895.63,23453.41,sedan,Nissan Altima,2015,72,11.33,married,0,family,7,0,0,12723.43,1
25479,Applicant_128,2023-06-22,62,38064.23,employed,608,0.49,61288.56,77609.5,15055.45,luxury,Mercedes-Benz S-Class,2021,84,10.85,married,0,own,38,0,0,6831.83,1
25480,Applicant_128,2023-06-23,54,109584.65,self-employed,778,0.29,83241.06,103032.75,7020.07,electric,Chevrolet Bolt,2020,36,4.97,single,3,family,16,0,0,14978.18,1
25481,Applicant_128,2023-06-24,24,65930.81,unemployed,668,0.29,75993.66,88620.38,21579.12,truck,Ram 1500,2021,60,7.31,married,1,rent,34,1,0,8772.57,1
25482,Applicant_128,2023-06-24,21,66358.14,unemployed,533,0.16,45898.96,60056.78,14168.41,luxury,BMW 7 Series,2019,60,11.51,divorced,2,family,17,0,0,13530.08,1
25483,Applicant_128,2023-06-25,31,49288.53,self-employed,527,0.34,67937.42,97130.64,14966.96,sedan,Ford Fusion,2020,60,6.01,divorced,4,own,0,1,0,6202.0,0
25484,Applicant_128,2023-06-25,58,36844.59,self-employed,571,0.31,13511.23,20141.17,1892.77,sedan,Honda Civic,2010,48,7.01,single,3,family,6,1,0,8307.64,1
25485,Applicant_128,2023-06-26,44,41679.84,self-employed,547,0.53,26599.09,33639.76,3571.52,electric,Tesla Model Y,2020,60,9.56,divorced,3,family,33,1,1,5802.72,0
25486,Applicant_128,2023-06-26,49,53332.93,unemployed,665,0.43,31808.48,39344.21,9410.8,truck,GMC Sierra,2018,36,4.07,single,2,own,0,1,1,9717.82,1
25487,Applicant_128,2023-06-27,23,132636.34,self-employed,772,0.34,69907.49,82000.67,8279.69,truck,GMC Sierra,2018,84,11.15,divorced,1,own,26,0,0,18639.34,1
25488,Applicant_128,2023-06-28,33,22147.88,employed,472,0.34,84943.21,95473.01,21576.92,truck,Ram 1500,2013,48,6.29,divorced,2,rent,33,0,0,4331.14,1
25489,Applicant_128,2023-06-28,39,68541.19,unemployed,717,0.29,97867.7,115080.01,11566.17,luxury,Lexus LS,2021,60,4.82,divorced,2,family,10,1,0,13668.35,1
25490,Applicant_128,2023-06-29,49,20966.17,unemployed,471,0.58,91884.06,121835.89,27713.14,sedan,Nissan Altima,2011,60,6.29,divorced,1,family,15,0,0,10365.11,1
25491,Applicant_128,2023-06-29,53,20057.7,self-employed,456,0.42,14308.36,18711.48,1512.83,sedan,Nissan Altima,2019,48,6.48,divorced,4,rent,29,1,0,6137.33,1
25492,Applicant_128,2023-06-30,64,70469.24,employed,657,0.33,44376.6,49933.33,10671.99,electric,Ford Mustang Mach-E,2020,84,4.32,divorced,0,own,27,0,0,14138.88,0
25493,Applicant_128,2023-07-01,37,53850.21,unemployed,584,0.49,13651.93,17782.69,3970.28,sedan,Nissan Altima,2011,72,5.74,married,3,family,29,1,1,8486.23,1
25494,Applicant_128,2023-07-02,58,111720.53,unemployed,814,0.4,28351.25,39668.88,5286.54,electric,Tesla Model Y,2010,72,7.94,single,4,rent,40,0,0,10393.09,1
25495,Applicant_128,2023-07-02,28,168211.08,self-employed,850,0.13,62989.55,85948.86,20883.01,electric,Tesla Model Y,2019,48,10.48,married,0,own,35,1,1,24977.95,1
25496,Applicant_128,2023-07-03,22,114792.54,employed,804,0.12,55595.47,66061.9,13644.98,electric,Ford Mustang Mach-E,2014,36,7.56,married,3,family,25,0,0,15800.26,1
25497,Applicant_128,2023-07-03,47,58460.01,unemployed,631,0.46,28876.88,32295.39,5711.55,truck,Toyota Tacoma,2013,84,9.22,divorced,1,rent,35,1,0,8054.57,1
25498,Applicant_128,2023-07-04,59,34555.45,employed,625,0.58,72759.54,92474.3,6059.14,electric,Tesla Model 3,2012,36,4.07,divorced,1,own,8,0,0,7995.74,1
25499,Applicant_128,2023-07-05,27,31095.29,employed,496,0.43,12298.47,16813.31,1957.28,electric,Tesla Model 3,2022,72,10.08,single,2,own,38,0,0,12999.17,0
25500,Applicant_128,2023-07-07,52,62113.05,employed,713,0.35,49375.21,66990.17,6742.3,luxury,Porsche Panamera,2013,84,11.47,married,1,rent,14,0,0,10552.11,1
25501,Applicant_128,2023-07-09,62,126016.09,unemployed,850,0.39,18407.23,21207.11,2720.41,electric,Tesla Model Y,2010,84,9.77,single,1,family,22,0,0,14526.95,1
25502,Applicant_128,2023-07-09,50,14624.59,employed,585,0.46,33451.02,37324.29,8403.27,electric,Chevrolet Bolt,2019,60,10.39,divorced,1,family,6,1,0,6526.51,1
25503,Applicant_128,2023-07-10,31,18231.62,employed,522,0.32,57538.31,84587.65,4547.56,sedan,Honda Civic,2023,36,4.48,married,2,rent,33,0,0,11560.23,0
25504,Applicant_128,2023-07-11,56,115199.6,self-employed,850,0.29,68335.95,100984.3,9031.04,truck,Ford F-150,2020,60,9.59,divorced,3,rent,16,1,1,11975.67,0
25505,Applicant_128,2023-07-16,49,109822.74,unemployed,783,0.28,66466.73,82749.08,19707.88,truck,Chevrolet Silverado,2015,48,10.04,married,2,family,21,1,0,15767.51,1
25506,Applicant_128,2023-07-17,50,27807.78,self-employed,556,0.34,47027.87,69797.63,18399.94,sedan,Toyota Camry,2018,60,9.86,divorced,2,rent,4,1,0,9167.03,1
25507,Applicant_129,2023-01-01,53,39846.99,self-employed,664,0.38,14008.26,18796.69,2669.49,sedan,Toyota Camry,2013,72,4.07,single,1,rent,28,0,0,13175.7,0
25508,Applicant_129,2023-01-01,50,38250.8,employed,579,0.53,39635.76,55512.64,10135.24,luxury,Porsche Panamera,2016,48,11.97,married,3,own,28,0,0,5019.27,1
25509,Applicant_129,2023-01-02,62,83183.17,employed,728,0.23,75853.61,102783.15,17474.51,truck,Chevrolet Silverado,2023,48,9.62,divorced,0,own,39,0,0,13474.37,1
25510,Applicant_129,2023-01-02,32,38910.08,employed,474,0.45,27665.54,35628.7,2078.62,electric,Tesla Model Y,2015,36,11.92,single,0,family,8,0,0,10249.11,1
25511,Applicant_129,2023-01-04,42,38759.92,self-employed,602,0.59,61117.87,86276.66,20918.78,luxury,BMW 7 Series,2021,36,6.72,divorced,2,rent,12,0,0,10512.6,1
25512,Applicant_129,2023-01-05,64,73818.08,unemployed,741,0.2,86851.49,119228.6,7101.06,SUV,Toyota RAV4,2014,36,4.19,single,1,rent,7,0,0,8682.3,1
25513,Applicant_129,2023-01-05,52,33941.3,employed,621,0.5,40180.3,46646.33,11176.63,luxury,Porsche Panamera,2018,48,9.08,married,3,own,22,0,0,12987.51,1
25514,Applicant_129,2023-01-07,69,41089.68,employed,615,0.34,99458.92,132333.04,14782.0,truck,Ram 1500,2014,48,6.5,single,1,own,14,1,0,6495.6,0
25515,Applicant_129,2023-01-08,33,15590.23,employed,499,0.54,81557.35,113880.32,13535.7,SUV,Jeep Grand Cherokee,2011,60,5.71,divorced,3,rent,28,0,0,8730.17,1
25516,Applicant_129,2023-01-09,58,19609.8,self-employed,623,0.52,80582.37,102770.1,24835.86,electric,Ford Mustang Mach-E,2020,60,10.35,divorced,1,family,10,0,0,7980.31,0
25517,Applicant_129,2023-01-10,27,54496.19,employed,608,0.51,93989.35,115019.94,12784.83,truck,Ford F-150,2020,60,7.76,married,2,family,12,1,1,10549.99,0
25518,Applicant_129,2023-01-12,61,54956.15,unemployed,590,0.48,31602.89,34988.63,8545.54,electric,Ford Mustang Mach-E,2020,84,10.55,single,4,family,23,1,0,14303.98,1
